bank,date_au,daily_avg_score,rolling_30d_score,rolling_90d_score,rolling_180d_score,momentum_30_vs_90,momentum_classification,documents_count
RBA,2024-05-30,1.6,1.0333333333333332,0.45555555555555555,0.5183333333333333,0.5777777777777777,stable,1
RBA,2024-06-07,1.6,0.8,0.5888888888888889,0.5035087719298246,0.21111111111111114,stable,1
RBA,2024-06-11,0.0,0.64,0.6424242424242425,0.4203703703703704,-0.00242424242424244,stable,1
RBA,2024-06-18,3.9679700005769254,1.433594000115385,0.8819366667191144,0.6070861403812418,0.5516573333962707,stable,4
RBA,2024-06-26,3.2,1.7279950000961541,1.1728457576282054,0.7367318333621796,0.5551492424679487,stable,1
RBA,2024-06-27,0.0,1.7279950000961541,1.0751086111591883,0.7016493651068377,0.6528863889369658,stable,1
RBA,2024-07-08,0.0,1.433594000115385,1.1728457576282054,0.669756212147436,0.26074824248717965,stable,1
RBA,2024-07-12,1.6,1.7535940001153851,1.318300303082751,0.7102015942279823,0.4352936970326342,stable,1
RBA,2024-08-06,3.9572933341025673,1.8524311113675225,1.4477512122435903,0.8605186957107026,0.4046798991239322,stable,3
RBA,2024-08-08,1.4,2.3190977780341893,1.4437719445566246,0.921388260928094,0.8753258334775647,stable,1
RBA,2024-08-12,-0.7,1.5524311113675227,1.278866410359961,0.9314513636975527,0.2735647010075617,stable,2
RBA,2024-08-16,6.652932501298082,2.8275564588501627,1.790630448921352,1.1802114131584454,1.0369260099288107,hawkish acceleration,1
RBA,2024-08-30,0.0,2.2620451670801303,1.806516319664798,1.1310359376101768,0.4555288474153323,stable,1
RBA,2024-09-05,4.0189475010096185,2.2743760004615403,2.008095278082266,1.2984920834855775,0.26628072237927425,stable,1
RBA,2024-09-11,-0.6,2.517970000576925,1.958095278082266,1.3288613045066895,0.5598747224946592,stable,2
RBA,2024-09-18,0.0,0.8547368752524046,1.6274311113675222,1.270890290013936,-0.7726942361151176,stable,1
RBA,2024-09-24,4.206315833669874,1.5250526669358984,1.7112907641733452,1.4537735871300175,-0.1862380972374469,stable,3
RBA,2024-10-08,0.0,0.9015789584174685,1.8668626518254676,1.5198542047268366,-0.9652836934079991,stable,1
RBA,2024-10-09,-2.2189475010096187,0.2774736665320511,1.5263784724225438,1.3572976088252515,-1.2489048058904926,dovish acceleration,1
RBA,2024-10-10,0.0,0.23122805544337588,1.3930451390892102,1.3572976088252515,-1.1618170836458344,dovish acceleration,1
RBA,2024-10-12,0.0,0.3312280554433759,1.2858878206977324,1.300743541790866,-0.9546597652543565,stable,1
RBA,2024-10-13,1.6,0.5124811903800365,1.308324404933609,1.3127138001192313,-0.7958432145535724,stable,1
RBA,2024-10-16,0.0,0.44842104158253193,1.221102777938035,1.2622248078069531,-0.7726817363555031,stable,1
RBA,2024-10-21,0.0,0.44842104158253193,1.1447838543169078,1.21547574085114,-0.6963628127343758,stable,1
RBA,2024-11-05,1.8497668890525645,0.1538524235053683,1.0130634515012826,1.1901584651370374,-0.8592110279959143,stable,3
RBA,2024-11-08,0.0,0.4928238412932236,0.9255634515012826,1.1476528056678574,-0.432739610208059,stable,1
RBA,2024-11-11,2.4,0.9749611481754276,1.1193134515012826,1.190837191679311,-0.14435230332585502,stable,1
RBA,2024-11-14,2.2189475010096187,1.078119065010364,0.8421893889832536,1.267352622748608,0.23592967602711046,stable,1
RBA,2024-11-15,-1.4,0.8447857316770307,0.7102958955136504,1.1784408686569878,0.1344898361633804,stable,1
RBA,2024-11-18,0.0,0.7241020557231692,0.6708350124295587,1.1404266470874076,0.05326704329361054,stable,1
RBA,2024-11-21,0.0,0.7241020557231691,0.6355279065122135,1.104788314365926,0.08857414921095563,stable,1
RBA,2024-11-28,-1.4,0.45858929875777293,0.5618436959858978,1.0436524535390204,-0.10325439722812485,stable,1
RBA,2024-12-02,0.0,0.4076349322291315,0.5337515111866029,1.011038314365926,-0.12611657895747141,stable,1
RBA,2024-12-10,1.006315833669873,0.3531579168349366,0.4348630819153848,1.0245013513993388,-0.08170516508044823,stable,3
RBA,2024-12-11,0.0,0.053157916834936564,0.41311992781961554,0.9924856841681096,-0.35996201098467895,stable,1
RBA,2024-12-12,1.0,0.15836259274216583,0.4410665979234434,0.9927133907084699,-0.2827040051812776,stable,2
RBA,2024-12-13,0.0,0.14252633346794924,0.4210181161996505,0.9635159380405737,-0.2784917827317013,stable,1
RBA,2025-01-30,0.0,0.0,0.4053593016951469,0.7997190630934193,-0.4053593016951469,stable,1
RBA,2025-02-05,1.6,0.8,0.3875188096199637,0.6977337434034487,0.41248119038003633,stable,1
RBA,2025-02-18,1.2176441670993605,0.9392147223664535,0.3423960000769234,0.5535353651607604,0.5968187222895301,stable,3
RBA,2025-02-20,0.0,0.7044110417748402,0.3423960000769234,0.5344479387759066,0.36201504169791676,stable,1
RBA,2025-02-21,0.0,0.5635288334198721,0.3112690909790212,0.5166330074833764,0.2522597424408509,stable,1
RBA,2025-02-25,0.0,0.46960736118322677,0.2853300000641028,0.49996742659681587,0.18427736111912396,stable,1
RBA,2025-02-27,0.0,0.40252059529990863,0.40199666673076945,0.49996742659681587,0.0005239285691391871,stable,1
RBA,2025-03-05,0.0,0.40252059529990863,0.40199666673076945,0.370323958822312,0.0005239285691391871,stable,1
RBA,2025-03-09,0.0,0.17394916672848007,0.3710738462130179,0.3587513351091148,-0.19712467948453785,stable,1
RBA,2025-03-10,0.0,0.15220552088742006,0.2936649359307201,0.37750133510911477,-0.1414594150433,stable,1
RBA,2025-03-13,0.0,0.13529379634437338,0.25614946973630554,0.36606190071186884,-0.12085567339193215,stable,1
RBA,2025-03-14,0.0,0.12176441670993605,0.23480368059161338,0.3552953742203433,-0.11303926388167733,stable,2
RBA,2025-03-18,-4.650699332842307,-0.31209592415844967,-0.14100424351868818,0.2185100997249813,-0.1710916806397615,stable,1
RBA,2025-03-25,0.0,-0.5167443703158119,-0.13093251183878188,0.09479492814645563,-0.38581185847703003,stable,1
RBA,2025-04-01,-0.8792983340064123,-0.6912497083560899,-0.18082356664995725,0.06696369208494511,-0.5104261417061327,stable,3
RBA,2025-04-02,0.0,-0.6144441852054132,-0.1695220937343349,0.06510358952702996,-0.4449220914710783,stable,1
RBA,2025-04-10,0.0,-0.7899996666926742,-0.15955020586760932,0.1382629310297787,-0.6304494608250648,stable,1
RBA,2025-04-29,0.0,-0.21982458350160308,-0.15068630554163104,0.09557021690266766,-0.06913827795997204,stable,1
RBA,2025-05-20,-1.6729825003365395,-0.8364912501682698,-0.45018626044907867,-0.15116080665664103,-0.3863049897191911,stable,3
RBA,2025-05-22,0.0,-0.5576608334455132,-0.4801986778123506,-0.14534692947753944,-0.07746215563316261,stable,1
RBA,2025-06-02,0.0,-0.5576608334455132,-0.5144985833703756,-0.09516080665664102,-0.04316225007513763,stable,1
RBA,2025-06-03,0.0,-0.4182456250841349,-0.5144985833703756,-0.0915007756313856,0.0962529582862407,stable,1
RBA,2025-06-12,0.0,-0.3345965000673079,-0.6548163788350235,-0.19066678261243036,0.3202198787677156,stable,1
RBA,2025-07-08,-0.9333333333333332,-0.4666666666666666,-0.3257894792087341,-0.22161122222580132,-0.14087718745793254,stable,3
RBA,2025-07-09,0.0,-0.31111111111111106,-0.3257894792087341,-0.21274677333676928,0.014678368097623018,stable,1
RBA,2025-07-11,0.0,-0.2333333333333333,-0.2895906481855414,-0.2045642051315089,0.05625731485220811,stable,1
RBA,2025-07-24,0.0,-0.2333333333333333,-0.2606315833669873,-0.19698775308960118,0.027298250033653965,stable,1
RBA,2025-07-31,0.0,-0.18666666666666665,-0.2606315833669873,-0.19698775308960118,0.07396491670032063,stable,1
RBA,2025-08-04,0.0,-0.15555555555555553,-0.2369378030608975,-0.25624701234886044,0.08138224750534198,stable,1
RBA,2025-08-08,0.0,0.0,-0.21719298613915605,-0.24709533333640116,0.21719298613915605,stable,1
RBA,2025-08-12,-1.083566444280769,-0.21671328885615382,-0.28383709830389553,-0.2759391647482759,0.06712380944774171,stable,3
RBA,2025-09-03,0.0,-0.3611888147602564,-0.20168997776141023,-0.38416166436664007,-0.15949883699884615,stable,1
RBA,2025-09-07,0.0,-0.3611888147602564,-0.18335452523764567,-0.4008643454260592,-0.1778342895226107,stable,1
RBA,2025-09-12,0.0,0.0,-0.18335452523764567,-0.41908545203633457,0.18335452523764567,stable,2
RBA,2025-09-14,0.0,0.0,-0.16807498146784186,-0.20769002781622978,0.16807498146784186,stable,2
RBA,2025-09-16,0.0,0.0,-0.15514613673954633,-0.1986600266068285,0.15514613673954633,stable,2
RBA,2025-09-17,0.0,0.0,-0.14406426982957873,-0.19038252549821064,0.14406426982957873,stable,1
RBA,2025-09-22,0.0,0.0,-0.1344599851742735,-0.19038252549821064,0.1344599851742735,stable,1
RBA,2025-09-30,-1.206315833669873,-0.15078947920873412,-0.20145097570524845,-0.21287817876610937,0.05066149649651433,stable,3
RBA,2025-10-03,0.0,-0.15078947920873412,-0.18960091831082207,-0.20400825465085481,0.03881143910208795,stable,1
RBA,2025-10-10,0.0,-0.15078947920873412,-0.15265881853004284,-0.20400825465085481,0.0018693393213087273,stable,1
RBA,2025-10-11,-2.2189475010096187,-0.38058481496438795,-0.2818018611850163,-0.2846058245052054,-0.09878295377937163,stable,1
RBA,2025-10-14,0.0,-0.4281579168349364,-0.26522528111530946,-0.27365944663962055,-0.16293263571962696,stable,2
RBA,2025-10-15,0.0,-0.38058481496438795,-0.2504905432755701,-0.2635239115788939,-0.13009427168881788,stable,1
RBA,2025-10-16,0.0,-0.38058481496438795,-0.2373068304715927,-0.2541123433082191,-0.14327798449279525,stable,2
RBA,2025-10-21,0.0,-0.38058481496438795,-0.22544148894801305,-0.24534984871138393,-0.1551433260163749,stable,1
RBA,2025-10-24,0.0,-0.38058481496438795,-0.22544148894801305,-0.23717152042100448,-0.1551433260163749,stable,1
RBA,2025-10-27,0.0,-0.34252633346794914,-0.21470617995048863,-0.23717152042100448,-0.1278201535174605,stable,1
RBA,2025-11-04,-1.0,-0.3576608334455132,-0.27544148894801307,-0.2617788907300043,-0.08221934449750012,stable,3
RBA,2025-11-09,0.0,-0.3576608334455132,-0.27544148894801307,-0.25359830039469167,-0.08221934449750012,stable,1
RBA,2025-11-10,0.0,-0.1111111111111111,-0.22126316673397461,-0.24591350341303433,0.11015205562286351,stable,1
RBA,2025-11-12,0.0,-0.1,-0.2107268254609282,-0.23868075331265098,0.11072682546092819,stable,2
RBA,2025-11-14,0.0,-0.1111111111111111,-0.20114833339452237,-0.2318613032180038,0.09003722228341127,stable,3
RBA,2025-11-20,-1.4,-0.3,-0.2532723188991084,-0.23065185624392925,-0.046727681100891594,stable,1
RBA,2025-11-26,0.0,-0.34285714285714286,-0.24271930561164554,-0.2240618032083884,-0.10013783724549732,stable,1
RBA,2025-12-09,-1.5502331109474357,-0.4917055184912393,-0.3206737585055186,-0.2846180673709403,-0.17103175998572068,stable,3
RBA,2025-12-15,0.0,-0.7375582777368589,-0.3512141164584251,-0.27624694774238323,-0.3863441612784338,stable,1
RBA,2025-12-16,0.0,-0.5900466221894871,-0.3512141164584251,-0.2683541778068866,-0.23883250573106202,stable,2
RBA,2026-01-08,0.0,0.0,-0.3427322562198364,-0.256335239088112,0.3427322562198364,stable,1
RBA,2026-02-03,0.13333333333333344,0.06666666666666672,-0.25608179796491837,-0.26857192117981815,0.3227484646315851,stable,3
RBA,2026-02-04,0.0,0.04444444444444448,-0.2347416481345085,-0.26857192117981815,0.279186092578953,stable,1
RBA,2026-02-06,0.0,0.03333333333333336,-0.21668459827800787,-0.26017904864294883,0.2500179316113412,stable,1
RBA,2026-02-11,-1.6,-0.36666666666666664,-0.4015363434194638,-0.2763175972591748,0.034869676752797174,stable,1
RBA,2026-02-12,0.0,-0.29333333333333333,-0.4015363434194638,-0.2679443367361695,0.10820301008613048,stable,1
RBA,2026-02-13,0.0,-0.24444444444444444,-0.36807498146784184,-0.2600636209498116,0.12363053702339741,stable,1
RBA,2026-02-24,0.8453133337179501,-0.08876476184981663,-0.19741694944510477,-0.2284814222450184,0.10865218759528814,stable,3
RBA,2026-02-25,0.0,-0.07766916661858955,-0.18096553699134602,-0.22213471607154567,0.10329637037275646,stable,1
RBA,2026-03-02,0.0,-0.06903925921652404,-0.1670451110689348,-0.22213471607154567,0.09800585185241076,stable,1
RBA,2026-03-03,-1.4,-0.2021353332948716,-0.2551133174211537,-0.2539689129344769,0.052977984126282074,stable,1
RBA,2026-03-07,0.0,-0.23940962958689443,-0.2381057629264101,-0.2539689129344769,-0.0013038666604843208,stable,1
RBA,2026-03-09,0.0,-0.23940962958689443,-0.13475688886324774,-0.24728552048883276,-0.10465274072364669,stable,1
RBA,2026-03-10,0.0,-0.215468666628205,-0.12633458330929476,-0.2409448661173242,-0.08913408331891023,stable,2
RBA,2026-03-13,0.0,-0.055468666628204974,-0.11890313723227741,-0.24728552048883276,0.06343447060407244,stable,1
RBA,2026-03-14,0.0,-0.055468666628204974,-0.11229740738603979,-0.2409448661173242,0.05682874075783481,stable,3
RBA,2026-03-17,0.9283208335737188,0.0373634167291669,-0.06429602937499986,-0.2228560248684717,0.10165944610416675,stable,3
RBA,2026-03-25,0.0,0.03396674248106082,-0.06072402774305542,-0.2228560248684717,0.09469077022411623,stable,1
RBA,2026-03-26,2.4,0.17530189396124715,0.0687877631907896,-0.15560330628210065,0.10651413077045756,stable,1
RBA,2026-04-14,-1.4,0.4820802083934297,-0.004896447335526188,-0.12252320031280103,0.4869766557289559,stable,1
RBA,2026-04-16,0.0,0.25,-0.004651624968749879,-0.11891957677418924,0.2546516249687499,stable,1
RBA,2026-04-17,0.0,0.2,-0.004430119017857027,-0.11552187458064098,0.20443011901785704,stable,1
RBA,2026-05-05,0.0666666666666668,-0.33333333333333326,-0.007984958302083211,-0.09301871698924272,-0.32534837503125,stable,3
RBA,2026-05-11,0.0,-0.2666666666666666,-0.007984958302083211,-0.09921996478852556,-0.2586817083645834,stable,1
RBA,2026-05-19,0.0,0.022222222222222268,0.08001671299768533,-0.054365480815716107,-0.05779449077546306,stable,2
RBA,2026-05-27,0.0,0.0166666666666667,0.03499926472002269,-0.054365480815716107,-0.01833259805335599,stable,1
RBA,2026-06-02,0.0,0.01333333333333336,0.1246867187650241,-0.0525532981218589,-0.11135338543169074,stable,1
RBNZ,2021-02-10,2.4,2.4,2.4,2.4,0.0,stable,1
RBNZ,2021-02-23,0.0,1.2,1.2,1.2,0.0,stable,1
RBNZ,2021-03-04,0.0,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.0,stable,1
RBNZ,2021-05-06,0.0,0.0,0.6,0.6,-0.6,stable,1
RBNZ,2021-05-25,0.0,0.0,0.0,0.48,0.0,stable,1
RBNZ,2021-06-02,0.0,0.0,0.0,0.39999999999999997,0.0,stable,1
RBNZ,2021-06-29,0.0,0.0,0.0,0.34285714285714286,0.0,stable,1
RBNZ,2021-08-17,0.0,0.0,0.0,0.0,0.0,stable,1
RBNZ,2021-09-21,-1.4,-1.4,-0.4666666666666666,-0.2333333333333333,-0.9333333333333333,stable,1
RBNZ,2021-10-14,0.0,-0.7,-0.4666666666666666,-0.19999999999999998,-0.23333333333333334,stable,1
RBNZ,2021-11-02,0.0,0.0,-0.35,-0.19999999999999998,0.35,stable,1
RBNZ,2021-11-23,2.2,1.1,0.20000000000000007,0.11428571428571432,0.9,stable,1
RBNZ,2021-12-07,0.0,1.1,0.16000000000000006,0.11428571428571432,0.9400000000000001,stable,1
RBNZ,2021-12-15,0.0,0.7333333333333334,0.1333333333333334,0.10000000000000003,0.6,stable,1
RBNZ,2022-02-08,0.0,0.0,0.55,0.10000000000000003,-0.55,stable,1
RBNZ,2022-02-22,1.0000000000000004,0.5000000000000002,0.2500000000000001,0.2250000000000001,0.2500000000000001,stable,1
RBNZ,2022-02-25,0.0,0.3333333333333335,0.2000000000000001,0.20000000000000007,0.1333333333333334,stable,1
RBNZ,2022-04-27,0.0,0.0,0.2500000000000001,0.4000000000000001,-0.2500000000000001,stable,1
RBNZ,2022-05-24,-2.6,-1.3,-0.8666666666666667,-0.2285714285714285,-0.43333333333333335,stable,1
RBNZ,2022-06-12,0.0,-1.3,-0.8666666666666667,-0.2285714285714285,-0.43333333333333335,stable,1
RBNZ,2022-06-29,0.0,0.0,-0.65,-0.2285714285714285,0.65,stable,1
RBNZ,2022-08-16,-0.3999999999999994,-0.3999999999999994,-0.7499999999999999,-0.2857142857142856,0.3500000000000005,stable,1
RBNZ,2022-09-06,0.0,-0.1999999999999997,-0.09999999999999985,-0.49999999999999994,-0.09999999999999985,stable,1
RBNZ,2022-09-18,0.0,0.0,-0.09999999999999985,-0.4285714285714285,0.09999999999999985,stable,1
RBNZ,2022-09-21,0.0,0.0,-0.07999999999999988,-0.37499999999999994,0.07999999999999988,stable,1
RBNZ,2022-10-26,0.0,0.0,-0.07999999999999988,-0.37499999999999994,0.07999999999999988,stable,1
RBNZ,2022-11-08,0.0,0.0,-0.06666666666666657,-0.33333333333333326,0.06666666666666657,stable,1
RBNZ,2022-11-22,0.0,0.0,0.0,-0.04444444444444438,0.0,stable,1
RBNZ,2022-11-23,0.0,0.0,0.0,-0.03999999999999994,0.0,stable,1
RBNZ,2023-02-21,-1.2,-1.2,-1.2,-0.15,0.0,stable,1
RBNZ,2023-03-23,0.0,0.0,-0.6,-0.19999999999999998,0.6,stable,1
RBNZ,2023-05-23,3.3999999999999995,3.3999999999999995,1.6999999999999997,0.7333333333333331,1.6999999999999997,hawkish acceleration,1
RBNZ,2023-06-12,0.0,1.6999999999999997,1.133333333333333,0.5499999999999998,0.5666666666666667,stable,1
RBNZ,2023-06-30,0.0,0.0,1.133333333333333,0.43999999999999984,-1.133333333333333,dovish acceleration,1
RBNZ,2023-08-15,2.4,2.4,1.4499999999999997,0.7666666666666666,0.9500000000000002,stable,1
RBNZ,2023-09-07,0.0,1.2,0.6,0.9666666666666665,0.6,stable,1
RBNZ,2023-11-28,1.267970000576926,1.267970000576926,0.633985000288463,0.7335940001153852,0.633985000288463,stable,1
RBNZ,2024-02-27,-2.231751831832688,-2.231751831832688,-2.231751831832688,-0.32126061041858733,0.0,stable,1
RBNZ,2024-05-22,0.3,0.3,-0.965875915916344,-0.22126061041858733,1.265875915916344,hawkish acceleration,1
RBNZ,2024-08-14,-0.7130824984134558,-0.7130824984134558,-0.2065412492067279,-0.8816114434153812,-0.5065412492067279,stable,1
RBNZ,2024-11-27,2.498044999134613,2.498044999134613,2.498044999134613,0.8924812503605785,0.0,stable,1
RBNZ,2025-02-18,-1.218947501009619,-1.218947501009619,0.639548749062497,0.6395487490624968,-1.858496250072116,dovish acceleration,1
RBNZ,2025-04-14,0.0,0.0,-0.6094737505048095,0.4263658327083312,0.6094737505048095,stable,1
RBNZ,2025-05-27,0.5810524989903811,0.5810524989903811,0.29052624949519057,-0.21263166733974592,0.29052624949519057,stable,1
RBNZ,2025-06-25,0.0,0.29052624949519057,0.19368416633012706,-0.15947375050480944,0.09684208316506351,stable,1
RBNZ,2025-08-19,-1.450699332842307,-1.450699332842307,-0.289882277950642,-0.21741170846298147,-1.160817054891665,dovish acceleration,1
RBNZ,2025-09-10,0.0,-0.7253496664211535,-0.483566444280769,-0.17392936677038517,-0.2417832221403845,stable,1
RBNZ,2025-10-15,0.0,0.0,-0.483566444280769,-0.17392936677038517,0.483566444280769,stable,1
RBNZ,2025-10-29,0.0,0.0,-0.36267483321057675,-0.144941138975321,0.36267483321057675,stable,2
RBNZ,2025-11-26,0.4000000000000001,0.20000000000000004,0.10000000000000002,-0.17511655547371782,0.10000000000000002,stable,1
RBNZ,2025-12-18,0.0,0.20000000000000004,0.10000000000000002,-0.15009990469175813,0.10000000000000002,stable,1
RBNZ,2026-02-18,-4.120902501875007,-4.120902501875007,-1.240300833958336,-0.6201504169791678,-2.8806016679166717,dovish acceleration,1
RBNZ,2026-02-20,0.0,-2.0604512509375037,-0.9302256254687519,-0.5315575002678582,-1.1302256254687517,dovish acceleration,1
RBNZ,2026-03-19,0.0,-1.3736341672916692,-1.3736341672916692,-0.5315575002678582,0.0,stable,1
RBNZ,2026-03-24,2.2189475010096187,1.1094737505048093,-0.4754887502163472,-0.18774437510817354,1.5849625007211565,hawkish acceleration,1
RBNZ,2026-03-25,0.0,0.7396491670032063,-0.38039100017307775,-0.16688388898504314,1.120040167176284,hawkish acceleration,1
RBNZ,2026-05-26,0.4206806095520488,0.4206806095520488,0.6599070276404169,-0.2116106273304771,-0.2392264180883681,stable,1
RIKSBANK,2021-06-01,0.0,0.0,0.0,0.0,0.0,stable,20
RIKSBANK,2022-06-01,0.0,0.0,0.0,0.0,0.0,stable,21
RIKSBANK,2023-06-01,0.049999999999999996,0.049999999999999996,0.049999999999999996,0.049999999999999996,0.0,stable,28
RIKSBANK,2024-06-01,0.092,0.092,0.092,0.092,0.0,stable,50
RIKSBANK,2025-06-01,0.41102493423709524,0.41102493423709524,0.41102493423709524,0.41102493423709524,0.0,stable,38
RIKSBANK,2026-06-01,0.0,0.0,0.0,0.0,0.0,stable,2
SNB,2021-04-15,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2021-04-30,0.0,0.0,0.0,0.0,0.0,stable,2
SNB,2021-06-17,0.0,0.0,0.0,0.0,0.0,stable,3
SNB,2021-08-31,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2021-09-23,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2021-11-11,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2021-12-16,0.0,0.0,0.0,0.0,0.0,stable,3
SNB,2022-03-29,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2022-03-31,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2022-04-29,0.7,0.35,0.2333333333333333,0.13999999999999999,0.11666666666666667,stable,2
SNB,2022-06-16,0.0,0.0,0.175,0.175,-0.175,stable,3
SNB,2022-08-27,0.0,0.0,0.0,0.13999999999999999,0.0,stable,1
SNB,2022-09-13,0.0,0.0,0.0,0.11666666666666665,0.0,stable,1
SNB,2022-09-22,0.0,0.0,0.0,0.09999999999999999,0.0,stable,4
SNB,2022-09-23,0.0,0.0,0.0,0.0875,0.0,stable,1
SNB,2022-10-11,0.0,0.0,0.0,0.09999999999999999,0.0,stable,1
SNB,2022-11-08,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2022-11-17,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2022-11-29,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2022-12-15,0.0,0.0,0.0,0.0,0.0,stable,3
SNB,2023-03-23,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2023-03-30,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2023-04-28,0.0,0.0,0.0,0.0,0.0,stable,2
SNB,2023-06-22,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2023-09-21,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2023-09-28,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2023-11-01,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2023-11-09,0.0,0.0,0.0,0.0,0.0,stable,2
SNB,2023-11-14,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2023-11-18,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2023-12-14,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2024-03-21,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2024-04-08,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2024-04-09,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2024-04-18,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2024-04-26,0.0,0.0,0.0,0.0,0.0,stable,2
SNB,2024-05-06,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2024-05-30,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2024-06-20,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2024-09-26,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2024-10-03,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2024-10-30,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2024-11-21,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2024-11-22,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2024-12-12,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2025-03-20,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2025-04-10,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2025-04-25,0.0,0.0,0.0,0.0,0.0,stable,2
SNB,2025-04-29,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2025-06-06,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2025-06-19,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2025-09-10,0.0,0.0,0.0,0.0,0.0,stable,1
SNB,2025-09-25,-1.4,-0.7,-0.7,-0.19999999999999998,0.0,stable,1
SNB,2025-09-30,0.0,-0.4666666666666666,-0.4666666666666666,-0.175,0.0,stable,2
SNB,2025-10-02,0.0,-0.35,-0.35,-0.15555555555555556,0.0,stable,1
SNB,2025-10-22,0.0,-0.35,-0.27999999999999997,-0.175,-0.07,stable,1
SNB,2025-10-24,0.0,-0.27999999999999997,-0.2333333333333333,-0.15555555555555556,-0.04666666666666666,stable,1
SNB,2025-11-04,0.0,0.0,-0.19999999999999998,-0.15555555555555556,0.19999999999999998,stable,1
SNB,2025-11-05,0.0,0.0,-0.175,-0.13999999999999999,0.175,stable,1
SNB,2025-11-12,0.0,0.0,-0.15555555555555556,-0.12727272727272726,0.15555555555555556,stable,1
SNB,2025-11-13,0.0,0.0,-0.13999999999999999,-0.11666666666666665,0.13999999999999999,stable,1
SNB,2025-11-21,0.0,0.0,-0.12727272727272726,-0.10769230769230768,0.12727272727272726,stable,2
SNB,2025-11-22,0.0,0.0,-0.11666666666666665,-0.09999999999999999,0.11666666666666665,stable,1
SNB,2025-12-11,-1.4,-0.27999999999999997,-0.2333333333333333,-0.19999999999999998,-0.04666666666666666,stable,1
